# Time-averaged data for fix myat1
# TimeStep v_kinetic_energy v_potential_energy
6660 1.5073 -0.250297
6670 1.55116 -0.243059
6680 1.49687 -0.248575
6690 1.48135 -0.252873
6700 1.52734 -0.25324
6710 1.45947 -0.25125
6720 1.4925 -0.250407
6730 1.48859 -0.239914
6740 1.48952 -0.245011
6750 1.49526 -0.24438
6760 1.48031 -0.240452
6770 1.43275 -0.240223
6780 1.5336 -0.241022
6790 1.53143 -0.228717
6800 1.47628 -0.239267
6810 1.50266 -0.239397
6820 1.51967 -0.241349
6830 1.56817 -0.240727
6840 1.54099 -0.243142
6850 1.53171 -0.24087
6860 1.51009 -0.232824
6870 1.49039 -0.239078
6880 1.50327 -0.234292
6890 1.52556 -0.24126
6900 1.49216 -0.242039
6910 1.52509 -0.24874
6920 1.53213 -0.246365
6930 1.50598 -0.248211
6940 1.50723 -0.246217
6950 1.5562 -0.245933
6960 1.55023 -0.24413
6970 1.47673 -0.24391
6980 1.47513 -0.241474
6990 1.4769 -0.242659
7000 1.51208 -0.248047
7010 1.46359 -0.246967
7020 1.4707 -0.248936
7030 1.49866 -0.244374
7040 1.56973 -0.2484
7050 1.54618 -0.252307
7060 1.56118 -0.250127
7070 1.49539 -0.243777
7080 1.48495 -0.243415
7090 1.50109 -0.239971
7100 1.46965 -0.245182
7110 1.46239 -0.245731
7120 1.4596 -0.238697
7130 1.47777 -0.239303
7140 1.52801 -0.240734
7150 1.51749 -0.238393
7160 1.50256 -0.240198
7170 1.55334 -0.244703
7180 1.51057 -0.244752
7190 1.51277 -0.250715
7200 1.54657 -0.246116
7210 1.51463 -0.248862
7220 1.51048 -0.247599
7230 1.48875 -0.238446
7240 1.52263 -0.235452
7250 1.4741 -0.237916
7260 1.47631 -0.226628
7270 1.52263 -0.243901
7280 1.53008 -0.238702
7290 1.54694 -0.242149
7300 1.52369 -0.24451
7310 1.50387 -0.230394
7320 1.52243 -0.223877
7330 1.53626 -0.243592
7340 1.52998 -0.240736
7350 1.53142 -0.244602
7360 1.53383 -0.252887
7370 1.50438 -0.25503
7380 1.50042 -0.247874
7390 1.50701 -0.243246
7400 1.53286 -0.248811
7410 1.45854 -0.249739
7420 1.45861 -0.253856
7430 1.46695 -0.250232
7440 1.52041 -0.253555
7450 1.50645 -0.253074
7460 1.50094 -0.251957
7470 1.52819 -0.24793
7480 1.50947 -0.252682
